id,restaurant_id,work_hour
2197,2cda8cb4-7e77-4ae4-9e83-c7eaa2fc28fc,Nov-24
2198,e5b06814-618e-4da2-b417-2bf7177c2611,Dec-17
2199,acd4da01-f186-41fa-8925-181c341c9273,19-22:30
2200,33d01f99-3f1c-4c1c-91f7-3fd61389eea9,Dec-17
2201,f2ed3e17-eb80-4a4d-bb59-af0ca8582df2,Nov-22
2202,f836c496-79df-4ac2-80d5-ee44577ff08a,12-16:30
2203,d788c733-0f5b-4964-8c0f-e24df79f0206,Oct-19
2204,20adf3ba-1fc7-47e1-9ef1-08687947125b,12-Apr
2205,2be37f60-e06d-4737-a229-1cee01e40233,Nov-17
2206,a61379d5-2f38-49e4-9fb3-bf1713f0e8bd,11:30-19
2207,e6a12315-75e4-41d0-b177-cb87153175e0,2.428125
2208,4f57323f-8f53-4175-953e-0b3d2c84f48b,15-30-21:30
2209,e770d78e-b1a1-8f94-9043-7daa6656b1df,/19-22
2210,b38a55ab-9751-494e-bdc4-abfef74893de,Nov-17
2211,c23a6252-b145-457d-b0bf-3b496f93df1f,8:30-17
2212,f3af1300-ad5f-4a35-a7a5-0b5c6adfe50b,Aug-18
2213,831f5bc0-7382-435c-870f-203b08564d86,Aug-17
2214,c48d3888-96c9-4867-8a3b-d4a4c2e765be,Oct-19
2215,46356013-dd69-46be-8689-66484d842adb,11:30-17
2216,6f35832e-c9fa-4e0d-93eb-94db34fb3445,Dec-16
2217,7ad0cbe0-06a5-4a28-891b-d35c33e7b6c3,Nov-24
2218,7c1e9d62-f9e4-41c9-8155-d17d9280ea17,Nov-24
2219,5971dacc-ce8c-487f-97a9-a8910f4a01b8,Nov-20
2220,8bdfbc51-ab68-48ee-bdd3-6f2837b117ad,Nov-18
2221,e7196e34-7c2e-4536-8159-9c90bf9a4662,Nov-17
2222,3803c958-23a7-48b8-8821-4a733666a451,Nov-23
2223,3b118612-b29e-4e7d-ab5f-5bd60a63519a,Dec-24
2224,42fe71b1-9960-48e5-827c-959c47e33642,Aug-23
2225,f206b57c-ec9c-4a1e-93a5-780241097d53,6:30-16
2226,c0273003-c636-4d75-8698-1ed96135ee40,19:30-22:30
2227,ff323959-4cc8-498f-b44e-af554c3f936a,May-24
2228,ad2071f0-4a51-4c30-9625-3a7107e84127,Nov-18
2229,ca6ded8d-77fd-4a92-917b-3b250a5051f5,Nov-23
2230,9b968af0-3d1d-42fb-ad6a-9b52781a1629,Dec-23
2231,a2fd67db-d931-462d-9039-e456b342372f,Aug-22
2232,e8beef59-f29c-4517-8c3f-0da6de3ca9b7,Dec-23
2233,2a3030f4-e363-4ccd-a333-558698035db0,Sep-22
2234,e6119375-731a-403e-adb4-6b1eb55a90fc,Oct-22
2235,0238d48f-4234-4a9d-93fc-79f1a0d63d77,Sep-23
2236,be4fa5c6-69b7-4ea7-8077-044d4e554e8c,Dec-24
2237,e573560d-81ff-4f1a-b3c1-4aba373d3539,Dec-23
2238,23f44bc8-3bfe-4922-87f6-433df1c9acc8,Dec-24
2239,c82b0c2e-4c9b-4714-a1f3-e55fa8545b9d,12-23:30
2240,86ee2aa6-1c75-4fba-a7e2-7d0c389a377c,8:30-22
2241,ae87cd16-2444-4137-9753-b5e4561333ca,23
2242,0097ef8a-8dbd-42aa-b1ef-94a3079b4842,11:30-16:30
2243,19d82ff2-2987-493b-a574-97ae3ffe74fd,Nov-23
2244,eb689d82-ea33-49f8-9623-e2846bea0a23,Dec-22
2245,b7fe06bf-e980-4ef7-b509-d6b87a09538e,Sep-24
2246,68c888f7-3d4f-47b4-bc12-12359312f2e3,11:30-11:30
2247,3959b6aa-9e64-4b4a-bf5c-c324244fe83d,11-23:30
2248,13091e71-48f1-4627-b276-6b56e0a2eacc,Dec-24
2249,c5f953ac-6319-4d93-baee-8ad99e4500a7,Nov-23
2250,5296f606-b4c5-4d64-bbf4-5d08681591ef,12-15/19-24
2251,d851d59f-6660-4239-8538-4e5cc441bc76,Dec-24
2252,75e0fce7-5c87-4125-98d9-7b0d1e1c0aaa,8:30-23
2253,ea2b7d67-523a-4d70-9ddd-b9cab537d085,Aug-22
2254,d40944c2-764a-484a-8d6b-0433a3137a9f,11-23:30
2255,0821326e-42cf-4839-b68b-4ae39e01c347,Dec-23
2256,13911b8c-d860-43ab-8b42-72f7faffd33f,Aug-21
2257,38ccfd7f-ba5c-4ae6-aec0-1422ff2cea77,Dec-24
2258,2672c9f2-ed9c-4fdc-a99c-5c60a658e992,Dec-23
2259,2a398373-8117-469d-9598-f575aadbdb47,Dec-24
2260,12690f94-859a-4542-9b0a-fc9de089f217,Dec-24
2261,9c7b36b1-02bb-4c1b-b964-7dfed3271a49,Dec-24
2262,36aaa0c0-84b3-478f-ac16-d61b11fe6483,11:45-24
2263,65069643-a513-4e8b-b5bc-a99cdb1efbd4,رستوران
2264,709c5f31-8dcd-44e8-ae24-8f074323febf,Dec-24
2265,5114c24e-0191-45cb-a971-4827445aeedc,Nov-24
2266,ce3713b7-8967-4d2b-950f-b4ba1f143734,Dec-24
2267,213f4770-f1c4-4cfd-b556-f0ca4cebd0f0,11-23:45
2268,31096fa0-1c15-4ac0-bc7f-5a46787bdc54,8:30-21
2269,8e9a4024-9179-4cd9-8bb4-f67beffee0d5,Dec-24
2270,2614f4c4-b887-450d-b440-fef4da73a26d,Dec-24
2271,d6de6ace-9c84-4062-bd8d-4c92a054be24,Aug-22
2272,c92fa2d6-695b-4c2c-9e2e-d8579add959f,12-Dec
2273,f43ee474-2097-443c-8c4b-d1f83014b81b,Dec-24
2274,251190b9-9659-4017-87a0-568be1e2481f,11:30-24
2275,d8846ff0-857f-4d5f-ac8e-d5d3a3134c44,11-23:30
2276,9a0c8c7e-08d5-46b6-9334-a2e3fdbe82c3,12-23:30
2277,401f78a5-3109-495a-a1e8-b1f9fec0c830,Dec-24
2278,599895f6-d3ff-4795-8070-a4c5392f4d63,Dec-24
2279,15dde1f4-4930-4af3-8bc8-3239047436af,24
2280,c7e2edfc-0e3d-46ee-8516-c363e123ce74,Aug-24
2281,3a06269a-583d-46b6-9716-0cab02d65423,11:30-23:30
2282,a1558678-5708-4c47-852f-f27d0337e5b8,8:30-21
2283,14d855e3-7817-4a38-beff-2f8ca310f094,22
2284,e5b95713-b212-4f43-92f0-76885f6a2c36,Dec-23
2285,63532916-a30e-4a54-bc30-7e96bbc067ec,Sep-24
2286,d0851e7a-f65c-46bb-a823-50cbd1d94579,Nov-23
2287,e848268c-8cb4-4628-a650-fb3e37a122cb,Dec-24
2288,bf885542-3bdf-479e-a6be-f0fc1d647840,Aug-15
2289,85a120ab-9aeb-4f28-b889-10e412d9ac6a,18-23
2290,857bdb55-cfb5-4b65-87f7-32bac7503fdd,Sep-23
2291,de184921-30da-48e8-a0d5-65ba77275ca2,Sep-23
2292,8da488f0-7d9c-46d5-89ff-749c764f7828,Dec-24
2293,91184340-d1a1-4132-a064-17cfa036e305,Dec-24
2294,7558c334-1051-54cc-0a54-49deeb919ca9,Oct-23
2295,5effe28e-8a35-4909-8196-35bbe667198d,11:30-16
2296,35b691db-a614-41ce-9c1a-e4706f9e8909,Oct-23
2297,37f782df-37cb-4812-ce53-1ef379342bac,Oct-24
2298,9f978313-bb8c-40fa-b176-5c658b84b724,Sep-17
2299,50705b3e-ad95-4bcb-b455-40148ba6ee57,6-16:30
2300,4955183f-bfbe-453e-8e4c-db96a017c1b4,11:30-23:30
2301,6e591554-425d-491e-ac52-4e58923a88d4,8:30-23
2302,d2af371d-ca71-4082-a910-4ab0b5f3a8a8,16-24
2303,e696124a-5c4b-4ca3-8d05-fb00c5859f35,Dec-24
2304,30d77d1a-d394-4113-9eca-e86686c59aed,8:30-23
2305,3a0dbcf0-b2f7-4494-8440-a3b8cfcfb250,12-16:30
2306,29526e31-dc21-41cd-8516-f5a2afd4879e,Sep-22
2307,666050c5-e42b-4cb2-b902-3d61a8c946b4,Nov-23
2308,42c712c6-515a-432e-8360-992181275fd0,Dec-20
2309,3dd22401-b1c8-477b-9e39-10f04c171601,Oct-22
2310,e5ae0425-13d8-49e2-a5d8-f5cde6b1339b,Dec-17
2311,86a6508e-c6ff-4211-b631-36f835b9f256,Oct-24
2312,39fdf899-9504-40b8-8f53-93963468051b,12-23:30
2313,c280b998-8fdd-4cd8-bfee-e0a33b5c1917,Nov-18
2314,4d3ededd-67e1-4a51-9ca3-352d5cfc2a85,Sep-22
2315,0940a5f1-bef8-4f53-ade1-315cc12d84f8,Dec-23
2316,1eb047af-4a14-4d97-b4ad-155215608114,Dec-24
2317,24da8d20-476d-4f4e-9475-a12cc4e15f93,Aug-21
2318,eafa2183-b688-432a-922c-69e6af2f0231,Dec-24
2319,d473df4c-47aa-48c5-ab71-3ef197f3a5ba,Aug-23
2320,051d7595-1d86-45bd-bacc-2fac2935a6f7,8:30-10:30/12-16
2321,bc5ec04b-03f7-442f-992a-2476c9b612fc,Aug-24
2322,d8de46ce-1e04-4672-a5b6-f005d9a84edf,Nov-23
2323,31448728-63ef-47eb-b497-733b10d6cf62,Oct-19
2324,ca32de0e-3a37-48f2-baf0-c955d6663bdf,12-23:30
2325,59a0fe2c-b1b9-41da-9e0d-343816a0b498,Dec-23
2326,b1ce7091-ee44-4ca7-8108-dc7ce316208a,8:30-22
2327,bb5276c6-989f-4df5-a0eb-e1f7a1bed2f4,Nov-24
2328,b9e5b251-0e7d-40d7-be5f-8badefb2239c,19-23
2329,c09af237-ef7d-41f8-9d2e-b9dd970d61b0,Nov-23
2330,68afc61e-5c11-4d87-aefc-1415ce898c68,Dec-24
2331,12222664-98dc-4676-9102-70e901c4276a,Sep-16
2332,1aa6f71b-6f15-4bb2-bc28-68237caf3559,Sep-23
2333,4bf95a4a-1ab0-4f2a-ad1c-208260ec6151,16
2334,19227cec-5c3f-440b-8511-0bc6afcac49c,Dec-24
2335,96398384-0251-46f1-8342-a7978de6aa8b,12-23:30
2336,81cd4abd-e17e-4ce9-9412-cb14e561a394,Dec-17
2337,3b9af92d-58ff-4db0-9166-ad80f626e5d9,Oct-20
2338,e9aea5e6-21cd-447a-9f75-519944ccc3e1,11:30-16و18:30-24
2339,4ba5e1d9-0b89-4809-b9a1-eb3867b17c86,10-23:30
2340,f46dfcd6-8259-49a8-a82f-6b3634b585a9,Sep-24
2341,18184dc4-d8d3-40bb-93b6-d36aed21c21b,10-21:30
2342,5bc96c76-ab42-4e9b-9f83-c0bc9c65f220,Oct-24
2343,c4d6710b-3e94-8fbb-751b-1e01f968af54,19-23
2344,b265c9d8-a355-aabc-745f-985e39c26b3f,Nov-24
2345,c53183c0-27fb-4925-893b-a5e64c49399a,Oct-24
2346,6b45da9a-7ea8-4bfd-bcb2-6a96b6a917d6,9-22:15
2347,bb7a6de3-1129-430c-8f7b-dfc301d73bee,رستوران
2348,c82489c7-6012-49bf-ab40-217dabb8e7a4,Dec-23
2349,dc6dd739-49a5-4d62-b9ef-d07948f3a891,Nov-23
2350,1db3e68c-4924-4fd9-b328-981402a85a82,Nov-24
2351,5c7ab980-1000-4aa1-a85f-0cdb6805656e,7:30-22
2352,ea66453c-123f-4c82-81ab-ecfe2bccfa1d,12-23:30
2353,dedaf1f6-0ffc-4322-a237-bc1ce9d5e78f,Dec-24
2354,e2cf1a2b-df8c-4667-a449-ba5599a05e51,7:30-19:30
2355,d18127ad-b45a-4f81-b053-3d9d136e7dfa,9:30-23:30
2356,6bdb044c-8af0-4343-a3a8-bb753a0b86d0,11:30-23:30
2357,ff5e6feb-68bf-41b1-b9aa-ebacd85124bd,Sep-17
2358,c34593a5-d114-4813-8cd3-b71e6a5f4b0d,Sep-24
2359,a3550fa4-efd1-4ccd-a7d2-5a24f23c4cff,Nov-23
2360,5e5c64d9-18e7-47b0-b18c-d9434dd269ee,Dec-23
2361,e939c0ad-a462-401f-8f14-8d22fdca177c,Oct-23
2362,63323444-db54-45c3-a9a9-df6910039d03,Oct-24
2363,aa4f321d-54c4-4c11-83be-bf221c3a8865,10-22:30
2364,25f6370e-7c68-44f2-8b35-451a24f384be,Oct-22
2365,68013134-2bcd-42e1-b690-35f599f6d37e,Dec-23
2366,b032d98e-d4ee-43af-a759-51761432d2e9,Dec-23
2367,528bda0e-6e71-41e3-8431-4b715d65c2dd,24
2368,72489c13-0969-449f-b8ce-869ff5af4595,Dec-24
2369,41b3bcb1-be1d-4613-9dd9-65417c614a8e,11:30-15:30/19-22
2370,1d6fc832-5ee5-482d-9265-f13ab294c012,Nov-23
2371,bbb4202f-c6d2-44c8-b470-251297b29f39,11:30-23:30
2372,f4c3a2cd-1a05-437f-9ad6-a04151554cf7,21
2373,bdf8e741-ba2a-46f5-9a74-790ed3a5e798,رستوران
2374,00dbf16d-1748-4ee5-a37c-47a52ce59805,8-23:30
2375,dcb3cd66-5f12-4618-9f6d-18d7bed9a443,Dec-24
2376,4d851433-6a20-4b60-ba29-6d7867286353,Sep-23
2377,a27cd22c-a4ca-4d43-852e-8f92268f862d,Nov-23
2378,ed2363f5-3e20-469c-8b05-3b312e73f059,Nov-23
2379,924107ad-81b5-4249-a34d-d912662e102e,Oct-24
2380,d65e9594-d7d1-4a67-ac38-d19657528835,11:30-23:30
2381,bacb6608-4ea7-44cc-95f7-13048b754302,Oct-23
2382,55471047-307f-439e-ae10-88c1555be5bc,Nov-24
2383,88f89725-dff5-4bb6-968d-452ed9f9f607,17-24
2384,e4ba5fa0-0340-4782-b5e2-dccdd80d3a6b,Aug-22
2385,4f0216f8-b741-4d23-9b12-5a54fc2d88f5,Sep-23
2386,5a9c4323-abe0-49ed-b3e4-d7e03bb5e5a3,Dec-24
2387,e77c6255-451b-4120-bea6-250eaa0c16dc,Aug-23
2388,4ce9ce4b-deba-4ca4-9a6b-1e0e7cebc993,10:30-22:30
2389,531c7989-c5de-40f1-b236-a038697c9cb3,Sep-24
2390,daef9998-907a-45f4-84da-ddedb90f86cc,Sep-24
2391,cecea323-cb38-4371-8d8b-ed4392041965,11-22:30
2392,2538f636-f308-46f9-a996-478ab92e9497,Sep-24
2393,277d3d11-fe4b-4307-a6e0-3a73eeda0a0a,7:30-23
2394,1a661eca-833b-4a55-af98-269571664cce,8:30-20
2395,6347dc1b-5873-4242-b602-55ed8a1f7569,Sep-23
2396,00332a00-6617-4709-926d-ed19477deb08,12-23:30
2397,09a83135-98af-46ca-ad0c-a17810158761,Aug-24
2398,cfce5099-0676-4ccf-9ce3-7a0a60c842d5,Dec-23
2399,fe6e9445-8435-4e85-b068-f5a3d76b4077,11:30-24
2400,75b57577-3550-4dec-874b-443be96fdd36,10:30-24
2401,60b972b5-739f-4747-a378-a7ca3e02cf3a,08-Nov
2402,4e75e578-2bc6-4463-884b-15cc3f7d2954,Sep-24
2403,ac0d291e-8179-43fc-b81a-f66b0b9269f8,Oct-24
2404,ed000cb1-cccd-4cde-a97a-e65223654312,Aug-24
2405,399b318f-88ed-4feb-90dc-7a72a031e89e,9:30-22
2406,69ab5a53-2e8e-4654-a22b-af7392d9556b,Dec-24
2407,53b7625d-eb02-499a-84f4-f28f87ffa47f,Sep-24
2408,d02cb3f4-d987-465c-9ff8-20cec2844e82,7-10/12-24
2409,d29ca1b9-8801-41c3-9f5f-b02f9c37e78c,Sep-23
2410,d255cddf-a932-4321-83c0-1088a9f80839,Aug-24
2411,d3036612-8ba5-49a4-9655-90f75acff4fb,Oct-22
2412,e78954b5-42aa-4733-a4e8-429e127fcfdc,Oct-22
2413,112607ca-0201-4c6c-8c8b-2fe45d09bf2f,رستوران
2414,259a55c9-ea6e-47ff-87fc-61a1bd198ed3,Oct-22
2415,fe37e4c4-f054-4e50-bef2-46eea601a2e6,11:30-23:30
2416,1b1fac49-14e1-4ca1-b7dd-e46c94828638,7-11:30
2417,abb6c0b0-81ea-4587-b65a-c00b2bb90ce4,7-23:30
2418,ba813bc2-f182-457f-9dfd-2a336a73088f,Sep-23
2419,bfd0c864-1165-4cd1-9df2-f7ed728a054d,Sep-23
2420,858be30c-29d0-4c2d-b357-6350725bdcbf,8:30-24
2421,5cc9c261-603d-41a1-bef0-f356ea620007,Dec-22
2422,23ae51cb-de96-477b-8943-adb2364ff9a7,Oct-23
2423,af0fb8f8-3fd8-49d2-af4d-f7b7244eeaf2,12-15:30
2424,0f392d75-9818-492f-9e14-3ed14fcba058,9:30-23
2425,b936eeb5-3fcf-4aac-a160-04f78c817f50,Sep-24
2426,04fe9de4-aea6-4e07-acec-c5439fce3c61,Sep-21
2427,4bcf8b75-7b45-4062-ba1d-07640befa775,9:30-23:30
2428,a160be91-f100-4f9a-a240-a6c4b41ff701,11-23:30
2429,03ffbbee-eefc-4500-a67a-32b8f47dd964,Aug-24
2430,8d1e6a1a-7342-41b7-80c7-7f481b3a7051,Nov-22
2431,d957c49e-bb40-491f-a09e-ff20f4de3c68,Aug-24
2432,41b74154-65c3-4fe3-ad62-639f74b0069f,Nov-24
2433,a04f62fb-6075-48a4-a377-fd096a27fe5d,Nov-24
2434,2e4015a0-87d7-47ba-b377-2f5763b69330,19-23
2435,57660bbd-b501-4124-8209-df881a2596f8,Aug-23
2436,58cab2eb-0eb5-4f34-8c48-56bdcc122572,Aug-24
2437,ca618e68-61cb-43d2-a6f8-f215d8feb1f5,23
2438,a0f980fd-6bd7-4255-a9e2-78eac35ff9b4,Oct-22
2439,a49f87ea-bfd4-4043-b127-407cfa7cb952,Oct-23
2440,3c948f9d-9e68-43c5-8644-5047fe5ab049,Apr-23
2441,c014bc4a-8453-9190-e5b8-3094bd3f68d3,Aug-23
2442,c696bbbe-b416-4738-a529-c46d2fe3608e,Dec-23
2443,db78cf04-8392-44b8-9bc6-6dd757ec22bc,Dec-24
2444,2abedf34-4954-4ee5-b8d3-d7d613ad8d85,11:30-23:30
2445,d6a63735-94be-4713-ae7b-a2e48aa14b5d,9-23:30
2446,4cb8a4c4-2941-4e90-83d2-f5522a6b6aae,Jul-24
2447,92e0ae53-3e70-44f1-8f55-08bd1ab033c2,Aug-23
2448,86c1c176-3515-4dc8-b6f8-63979c44cbb4,6:30-18:30
2449,740d71c7-262b-4598-92c5-3ae9c65dcb22,Dec-23
2450,4d30fe35-7e83-45c6-9cc5-718c44202c06,Nov-24
2451,34ae9ddf-ae6b-47b5-bb02-8e9f90070dba,Dec-24
2452,426ef43b-21a5-463b-a41e-ca634ad9ac09,Dec-24
2453,8daaae90-db41-4912-a731-ee45d34c4bbc,Aug-23
2454,ac12c0ea-0222-41ec-bb15-d0419f5fa421,Aug-24
2455,f7baf716-767e-4100-8b7c-4158f19bcc92,11:30-23:30
2456,ae6f3d34-8a5a-494f-86dd-20db5e146c3d,16-24
2457,70535c8c-f4b0-4b17-a5bb-25bcdefa7497,11:30-23
2458,478d39ce-3810-95db-bf0d-2933593e0a09,19:30-23:30
2459,f6e50dc2-eab7-4233-8309-63f706f916a6,Nov-24
2460,c1de6561-dea6-4df0-bca4-b977c04fd29f,Jul-23
2461,4fd1a51f-15e2-437d-b722-04cc2963f707,Nov-23
2462,a5a89a7e-f411-4028-8f46-17f0894b3631,Sep-24
2463,6586f9ad-476d-4b49-b1fb-a3a0a0bfbe31,Aug-22
2464,04763427-a493-4dda-a65b-2ca6dbc71fd0,Oct-22
2465,588cf9d9-8b50-45d3-8c15-f8faebbc6b23,Sep-21
2466,22a5d8a4-5f7d-408f-a2a9-ba3dd7b88226,30
2467,29256174-0a92-4900-b6a0-719e5139f025,Nov-22
2468,d7f04ca2-e49a-4c36-be4f-2b319c331f01,Nov-23
2469,f9b0c12a-4e2d-4a48-9e61-b4a5c7509841,9-22:30
2470,ea3f2cd8-1773-4536-ac4e-85f341c63821,8-22:30
2471,9d3bfd2e-5119-40c7-ae67-721db4bc9d47,20-24
2472,5e27a54f-a1b0-482a-bc11-a2e4208c027d,11-22:30
2473,02a14070-6dd5-4071-86e7-59079fc8ac24,Dec-24
2474,c0b1e1e1-2b40-4e83-95c1-a0cd4cd03ea9,8-19:30
2475,8abad105-3abf-4124-976e-bd5ed629a921,11-23:30
2476,82bdf398-8702-40ea-b8c6-49733b89b5a7,10-23:30
2477,18ca49a1-ffce-46c4-bc5f-886a49fda216,Sep-22
2478,1b24975e-73ed-43af-bfd0-57b06d578a59,9:30-22
2479,3e376d50-d5b7-40a9-819c-d875cb725a1e,12-4:30/19-23
2480,3ac8ea6f-c98b-480d-91ce-84c565295778,Aug-24
2481,94f1a9ef-10c0-441f-9078-0dfd63f00b58,Nov-24
2482,8f7de588-8fba-4b7c-a543-98f5c1fca008,8-22:30
2483,1e95aa88-e955-4460-984c-22a8c0b1c995,8:30-24
2484,2e8540ac-03ad-43df-9fba-b60300ec7eaa,12-15/19-22
2485,5d0a8ced-a346-4250-b93d-6521e7a8a59b,16-23
2486,26a77b3f-59c3-3dc9-7d1e-a8e03cd10a0f,11:30-16/19-24
2487,966e8323-d7cd-44ed-ae90-fb0fc548f4e1,11:30-23
2488,6bcb8c4b-fd3c-4a86-994c-2b62387112ac,8-23:30
2489,796539e1-b157-4d6e-9da2-85f199842f6e,9:30-22:30
2490,6af16ad1-ecfb-4ac3-8bb2-3fff0f511083,9:30-23
2491,1c91834f-8b49-47fa-a0e0-120c4036c799,9-22:30
2492,fff60b30-c106-4a40-a4d7-2d9101503e91,Dec-24
2493,6cc9dfe9-80bd-43ca-8320-d72bb4e87a93,10:30-23
2494,c06a8db6-a96e-4122-86fd-fa73a3ac3504,11:30-23:30
2495,6777a659-b267-45ec-8147-dcced0bc3879,24
2496,bf55fb6f-f095-435e-8911-398e0600b9d7,8-22:30
2497,be12a10e-7978-4b42-bf8c-df4538a15306,11:30-24
2498,9ff06932-5bc7-48ad-adfe-8210452d495d,Nov-24
2499,f44c3fbe-7ad5-4c61-88dd-217e8722a58f,9:30-19:30
2500,7a46c520-ee65-4829-9736-2aede1a2411f,Dec-24
2501,d6288088-fe8a-47c1-a195-9016aafca497,Nov-23
2502,4d307198-5cb6-4937-a10c-5128306b1728,Oct-22
2503,0e46c1bb-0519-47e7-b426-e7776cba736b,6-22:30
2504,f0676623-fe65-4b12-82f0-c10afd7b6729,10-23:30
2505,e9251638-e03f-4503-856a-ea5bede56869,Sep-23
2506,0ed658dd-61f8-9451-44b6-f727f85659a9,Sep-24
2507,e097715b-3e42-4c7f-9130-0bbe2c5586d5,24
2508,65b6e564-eea6-4290-9bdf-8d3018597725,Nov-22
2509,987fd24a-adf0-4ca4-b873-95fdc6a60899,Aug-23
2510,fa72251a-699d-4d8b-a77c-ca5511a84f39,8-23:30
2511,669f8cdc-c27c-4195-ba34-70a132b3e65f,Aug-24
2512,1d5ccb63-f9f6-4b73-b776-9bf9819958a6,7-22:30
2513,e99d3eae-4121-410e-bc0b-772a560af485,11:30-22:30
2514,f8d6608c-2b1a-4617-8a31-f98f34f51c68,8:30-9:30
2515,182a1dd9-19e0-4987-b613-072ad6cf0eb8,11-23:30
2516,463fa6cf-9664-4a4e-a1b3-07c445ca6d3d,Sep-20
2517,f3979077-6f82-4cf7-8165-0e783044c382,6:30-22:30
2518,e7e2e127-1d1e-4129-b77d-68442414c914,Nov-23
2519,a60ead60-e187-43bc-bf3e-4f1df8db633a,Sep-22
2520,d39ddc4c-0211-429c-989b-52bebbe72648,9-23:30
2521,60d309dc-ba55-4a8f-ad13-cbc81d8238a9,Jul-23
2522,6c2bba50-8e54-4873-a740-2664911f1b35,8-22:30
2523,5d0dd71d-3c5c-4722-bbce-c3d9465f6dee,Aug-24
2524,2869a396-91e7-4df6-856a-33c5e16b97c8,Dec-24
2525,8d3721e4-4d68-45ff-8ef7-2da0d618d59c,Dec-24
2526,d2e1974b-4ae0-4483-ac31-3888f2f8ef5e,Dec-24
2527,7053aab9-d86e-466c-b24e-1865fc492196,Dec-24
2528,58e7f7c2-09d9-42f8-9133-1dea7f3bceae,11:30-23
2529,2e6a175b-0357-465f-9ab0-685a77e05e72,10:30-23
2530,5b81d269-3d96-4622-847e-c7b3402a62af,Nov-23
2531,77f7a8ad-9e4e-4f62-ab9f-2882957dc1e2,11:30-23
2532,7221e40c-44ae-46a5-9d3b-6187d970c891,11:30-23
2533,20b1ccf3-b9a7-4e1e-b93f-4b955f1bb968,Dec-23
2534,594051c1-c8ae-4329-9cb3-7ad31dd11b73,Nov-23
2535,039ae99f-eb1c-4053-a828-456756421bc4,12-23:30
2536,bf248563-8ee6-46ce-9b68-0a325c0953b1,Aug-22
2537,133cd335-b0d5-4746-a690-9fbfe63cf6ca,7:30-22
2538,5e8c781a-3708-4295-809d-8d705f069b93,Dec-17
2539,0d57090d-4e3a-48ae-8bf6-69825689f428,Nov-23
2540,38d66985-4530-4ac2-9ff2-d1a79fad1057,Aug-23
2541,77e34ff2-a1a8-4174-8db3-61d2031451de,Oct-24
2542,f43c499f-f0b8-488f-9a9f-3d6d5bf438ff,Aug-21
2543,1f396fed-e1d5-42e6-ac28-effaf4325a54,8:30-22
2544,22c937bd-fdc7-4309-ab91-8ca5419b7ca8,Dec-24
2545,3286b9d9-328a-125a-b3a7-23b8df8a8a76,Sep-24
2546,7396f7a7-07de-4529-9db2-3e9de860477a,Aug-22
2547,0c6b119d-ff28-40a0-8c74-b4aea9b5605c,Oct-22
2548,13b17313-3a0f-46e1-bc0b-02d6190da1c9,Dec-22
2549,959595fd-d623-4b82-93fb-ff68eb41a808,12-22:30
2550,97e94cee-3845-46b7-a821-95e9fb9e7767,Sep-18
2551,221e41af-1118-4e37-8a40-799032f9e797,Nov-24
2552,b1ac3775-7a55-485a-8139-f5ae03ebd7c5,Sep-23
2553,acd162ab-02a9-442d-be62-c32032cb6c6c,8:30-23:30
2554,aa9b26cc-a538-4855-aa05-d4387f75905e,Dec-24
2555,48ac31de-abb4-496e-8df4-ad784bf715bd,8:30-23
2556,510641fb-ac9e-e7ef-3d00-4d2fc073a8f2,Oct-22
2557,9b3cfa3f-b209-4691-96d7-1d59cb6b3aca,Nov-24
2558,da25c38e-a253-108c-c695-81a68cbd52f0,Nov-23
2559,d6f7ea8d-ea74-43a5-8415-dd103c0e1f01,12-23:30
2560,053bc531-eea5-4d52-99a6-c4789226b4cf,Oct-23
2561,a8ee47d6-c6b1-42e2-9706-12e42ad36e83,Sep-20
2562,e1baaee4-ce79-4e36-b671-a55bcc65d543,Aug-24
2563,5db51aa6-b8d2-4523-8dde-df7de74df5ee,Jun-23
2564,717e212c-2993-4cb2-a5ca-e216a597b4fc,19-22:30
2565,64a201c1-bc01-4ce3-bd03-3f291131553a,9-22:30
2566,990670d1-0091-441c-a58d-8d7bbcf203fa,رستوران
2567,d1f9521e-b7f5-49ea-87ac-57c43962f7da,Nov-24
2568,15988843-cf1f-4e68-b57d-a489ba514b9b,Aug-23
2569,b4a83c60-11de-48cb-9ca2-e4decb362481,Nov-24
2570,58c10a11-8fc4-4485-9eb7-050a95de552d,Dec-23
2571,fd56f5a9-4cf4-416e-943b-dd3b3a95061e,Sep-24
2572,ed168630-77c1-4036-84fa-b01bf62cb207,12-15/19-23
2573,54b41a43-5e29-5d6a-3fa4-64210901ee76,12-15:30
2574,29a49855-aa66-4109-8ac4-bf6fcd06a59e,Jul-24
2575,d2225f4f-ec52-4ca2-9895-bda1ad7f4678,Nov-23
2576,fbb01c2b-7ee3-4c2f-a0fa-fe541d4e6094,Aug-23
2577,0b166b58-1c6b-4014-8038-db681b7c3431,Sep-23
2578,cc6c1c4b-c61f-475a-ab4b-b6ae60f04ad0,6-23:30
2579,3799109f-f836-4e2f-84df-79a184e06484,Dec-24
2580,960621a9-650f-4d03-8900-54a6ffed5910,7-22:30
2581,8b79cbe9-d3c0-4559-8139-412e97b6d368,Oct-22
2582,9df3e628-f0da-4118-94c1-f0796a053f19,Nov-23
2583,722dcf64-3a35-4779-983e-9678b2d60b32,Sep-24
2584,9d8c5faa-aba5-46f5-9208-ac6f2b5bafa3,Sep-24
