,id,name,image,types,styles,type_1,type_2,type_3,type_4,type_5,type_6,type_7,type_8,latitude,longitude,isSpecialPin,rating,priceClass,address,city,hasOffer,isClubMember,slug,HasReservation,ایرانی,کافه,شیرینی فروشی,سفره خانه,قهوه‌خانه,کبابی,تهیه غذا و کیترینگ,فست فود,بستنی فروشی,آبمیوه فروشی,پیتزایی,برگر,ترکیه‌ای,ساندویچی,بوتیک کیک,غذای سالم و گیاهی,آش و حلیم,نان و شیرینی,طباخی,ایتالیایی,فرنگی,غذای دریایی,چای خانه,فودکورت,کافی بار,گیلکی,لبنانی,باربیکیو,گیاهی,مکزیکی,هندی,بوفه ,عربی,سلف سرویس,گریل,اسنک و شیرینی,فینگرفود,مدیترانه ای,فرانسوی,آسیایی,تایلندی,فالوده ,غذای سلامت,قلیان سرا,مراکشی ,ژاپنی,مغولی,چینی,اسنک و شورینی
228,1aeaefd4-172a-4e9e-9d31-9241be52c838,صبحانه سحر,https://2.fidilio.com/storage/Images/thumbs/fd6611b1-93dd-459a-ba29-d085dc69172e.jpg,[1],['ایرانی'],1,0,0,0,0,0,0,0,36.6591,48.50925,False,8.100000381469727,1,ضلع شرقی میدان هنرستان,زنجان,False,False,saharbreakfast-sahar,False,1.0,0.0,,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,70421f6f-adb5-4e58-b513-d15b0320f5dc,چنگال طلایی,https://2.fidilio.com/storage/Images/thumbs/e7730d81-5a74-4d1e-8749-e5660c7e6838.jpg,[1],"['فرنگی', 'ایرانی']",1,0,0,0,0,0,0,0,36.6612053,48.50807,False,0.0,2,خیابان خرمشهر ، روبروی بانک ملی,زنجان,False,False,changaltalaee-zanjan,False,1.0,0.0,,0.0,,,,,,,,,,,,,0.0,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,f35a6eef-98ee-45ae-8efa-514878e81ba5,سوله (زنجان),https://2.fidilio.com/storage/Images/thumbs/50c75419-f966-489b-94cf-c48ed3eebaa9.jpg,[2],['کافه'],0,1,0,0,0,0,0,0,36.66295,48.5067825,False,0.0,2,خیابان خرمشهر، پشت باسکول، جنب بانک پارسیان,زنجان,False,False,soole_zangan,False,0.0,1.0,,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,04d58c2c-f424-4e55-bc09-374e97639729,آرماندو (زنجان),https://2.fidilio.com/storage/Images/thumbs/f6a138f5-8e9a-481d-9827-086022bd5cc6.jpg,"[1, 2]","['ایتالیایی', 'کافه']",1,1,0,0,0,0,0,0,36.6583061,48.5078239,False,0.0,2,میدان هنرستان، خیابان سوله، کوچه ابوذر غفاری، پلاک 1/2,زنجان,False,False,armando_zanjan,False,0.0,1.0,,0.0,,,,,,,,,,,,,0.0,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,ac77962f-71b5-46d1-868d-152b83739d24,پلو,https://2.fidilio.com/storage/Images/thumbs/ee1df298-790c-402c-9586-201e4ee8eb80.jpg,[1],['ایرانی'],1,0,0,0,0,0,0,0,36.6656647,48.4995728,False,8.300000190734863,3,خیابان خرمشهر چهارراه معلم نبش خیابان معلم,زنجان,False,False,polo-zanjan,False,1.0,0.0,,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,4624c65f-d956-4c9f-a891-91f8137bf7a0,زنجان,https://2.fidilio.com/storage/Images/thumbs/ac3d9c60-4336-456f-8f03-85d55ed8efaa.jpg,[1],['آش و حلیم'],1,0,0,0,0,0,0,0,36.6656075,48.49571,False,8.100000381469727,2,خیابان کشاورز,زنجان,False,False,ashzanjan,False,0.0,0.0,,0.0,,,,,,,,,,,,,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,400cf2cf-c719-447b-a759-3722e54b7b46,ژی,https://2.fidilio.com/storage/Images/thumbs/e7558f31-5c29-4088-bd3b-97769a302109.jpg,[2],['کافه'],0,1,0,0,0,0,0,0,36.6793671,48.4859,False,8.2,2, زنجان خیابان سعدی شمالی ابتدای خیابان بهار روبروی سیماران پلاک ١٤١ ,زنجان,False,False,zhi,False,0.0,1.0,,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,7481f3f7-1af6-49dc-818a-efa26b7644c2,خرمشهر (زنجان),https://2.fidilio.com/storage/Images/thumbs/06cc71c0-86ee-4edc-b489-836530ce1a31.jpg,[1],['ایرانی'],1,0,0,0,0,0,0,0,36.6619377,48.4868279,False,5.199999809265137,2,بلوار بهشتی,زنجان,False,False,khoramshahr_zanjan,False,1.0,0.0,,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,fd3629a9-6c2c-44aa-ac08-1d55a7aef730,هفت چنار,https://2.fidilio.com/storage/Images/thumbs/cdf43b0d-bfe5-4c8f-892b-a868d11c35d4.jpg,[1],['ایرانی'],1,0,0,0,0,0,0,0,36.6674461,48.4828453,False,0.0,2,میدان انقلاب،ابتدای سعدی جنوبی،بازارچه مهر پلاک‌17,زنجان,False,False,7chenar_zanjan,False,1.0,0.0,,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,82e40563-17fe-40ca-aa09-909edcf14f9d,اکبر جوجه (زنجان),https://2.fidilio.com/storage/Images/thumbs/ecc0e723-6e96-425a-b9cb-456879d004d4.jpg,[1],['ایرانی'],1,0,0,0,0,0,0,0,36.56655,48.7425346,False,6.800000190734863,2, کیلومتر ۲۵ آزادراه زنجان به قزوین، مجتمع رفاهی شهر شادی,یوسف آباد,False,False,akbarjojeh_zanjan,False,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,45c9b51d-6384-4b4b-a70b-35cad48fa8d0,شاندیز حاجی (همدان),https://2.fidilio.com/storage/Images/thumbs/048ee086-f866-4035-a27a-fc4c2a4bac5b.jpg,[1],['ایرانی'],1,0,0,0,0,0,0,0,34.7977333,48.5195732,False,8.100000381469727,2,"خیابان تختی، محله حاجی
",همدان,False,False,shandizhagi_hamedan,False,1.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,67f154db-4ff9-4c3d-b91f-0f7aaf299a2c,ژاو,https://2.fidilio.com/storage/Images/thumbs/c9963b09-05b3-430c-aa5c-e329252a10c4.jpg,[2],['کافه'],0,1,0,0,0,0,0,0,34.7835045,48.5173531,False,6.0,2,"خیابانِ‌فرهنگ، روبروی‌ادارهٔ‌آموزش‌وپرورش
",همدان,False,False,zhavcafe-hamedan,False,0.0,1.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,9f7d5a43-a44e-4a39-8ed4-6b9be6cab230,دیانا,https://2.fidilio.com/storage/Images/thumbs/f98c23aa-4a49-4d27-b969-6786642127ee.jpg,[1],"['پیتزایی', 'ساندویچی', 'فست فود', 'برگر']",1,0,0,0,0,0,0,0,34.7696724,48.51547,False,6.300000190734863,1, میدان بیمه ، ابتدای عمار,همدان,False,False,diana,False,0.0,0.0,0.0,,,0.0,0.0,1.0,,,1.0,1.0,,1.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,84fe7e46-838f-417d-9eea-ef82a58c1859,مون,https://2.fidilio.com/storage/Images/thumbs/3a964c8b-07ae-473c-9aa9-6cfed49753ae.jpg,[2],['کافه'],0,1,0,0,0,0,0,0,34.79886,48.5150223,False,7.5,2,شهرک مدنی،فازدو،سه راه آپارتمان ها،جنب باشگاه سلطان,همدان,False,False,moon,False,0.0,1.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,3e17be22-94de-450f-8d44-425811aa9f11,آریاییان,https://2.fidilio.com/storage/Images/thumbs/0d08dbd2-dc5e-47f6-a885-95cf0a036b65.jpg,[1],['ایرانی'],1,0,0,0,0,0,0,0,34.79556,48.5141754,False,8.600000381469727,2, خیابان بوعلی جنوبی,همدان,False,False,ariayian-hamedan,False,1.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,7d4fe31b-9ede-4272-9bea-915656491682,تک گلپایگان,https://2.fidilio.com/storage/Images/thumbs/33d25e90-4c63-48a1-b2d6-427e52c44d85.jpg,[1],['کبابی'],1,0,0,0,0,0,0,0,34.7929955,48.51298,False,0.0,1, خیابان بوعلی سینا ، نبش خیابان کولانج,همدان,False,False,takgolpaygan-hamedan,False,0.0,0.0,0.0,,,1.0,0.0,0.0,,,0.0,0.0,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,0db47d9b-ae1d-4055-b460-9c30b6c9b25a,جهان نما,https://2.fidilio.com/storage/Images/thumbs/ec5305e6-77fb-48af-a15d-24e55e6cbe6d.jpg,[1],['تهیه غذا و کیترینگ'],1,0,0,0,0,0,0,0,34.7770958,48.5123749,False,0.0,2, خیابان جهان نما،جنب موسسه زبان سفیر,همدان,False,False,jahannama-hamedan,False,0.0,0.0,0.0,,,0.0,1.0,0.0,,,0.0,0.0,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,b14e9a6a-e51e-4758-b211-9df68f52ab87,کلیز,https://2.fidilio.com/storage/Images/thumbs/65636d8d-4d90-44c5-9069-55f9718d5f1d.jpg,[1],['فست فود'],1,0,0,0,0,0,0,0,34.7834053,48.5112953,False,7.699999809265137,2,میدان جهاد، ابتدای خیابان میرزاده عشقی,همدان,False,False,keliz-hamedan,False,0.0,0.0,0.0,,,0.0,0.0,1.0,,,0.0,0.0,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,b3ab149c-ac86-4d7d-b38e-8d2336785999,دلتا,https://2.fidilio.com/storage/Images/thumbs/0a7d9c47-083a-4fa5-bf5b-240b804ca4ca.jpg,[1],['ایرانی'],1,0,0,0,0,0,0,0,34.7841644,48.509182,False,7.5,2,خیابان میرزاد عشقی، روبروی خیابان سعدیه,همدان,False,False,delta-hamedan,False,1.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,f6d745eb-7042-47bf-9bfc-044335deefcc,چوبین,https://2.fidilio.com/storage/Images/thumbs/43fe3d0c-dfba-4c0d-8893-40ee6fe779c7.jpg,[1],['ایتالیایی'],1,0,0,0,0,0,0,0,34.7825966,48.5074272,False,7.400000095367432,2,سعيديه پايين بالاتر از برج سعيديه,همدان,False,False,choobin-hamedan,False,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,c3fc9b09-7b10-4c53-8805-d8af0efe5ba2,داره تا,https://2.fidilio.com/storage/Images/thumbs/6f939ce1-df44-4a84-8d73-32852661d90f.jpg,[1],['ایرانی'],1,0,0,0,0,0,0,0,34.8084946,48.5076,False,7.699999809265137,2,ضلع غربی آرامستان باباطاهر- جنب اداره استاندارد,همدان,False,False,dareta-hamedan,False,1.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,db248c3a-d5e9-4560-af04-0e21da470f36,نیلا (همدان),https://2.fidilio.com/storage/Images/thumbs/5033bdce-186c-4d4c-a1e4-b962cd26610b.jpg,[4],['شیرینی فروشی'],0,0,0,1,0,0,0,0,34.7906761,48.4947662,False,6.699999809265137,1,خیابان مهدیه روبروی بانک ملی مرکزی,همدان,False,False,bagh_shirini_nila,False,0.0,0.0,1.0,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,8c3b022f-ab7e-4a08-bc9c-2999ffc26282,عمارت (همدان),https://2.fidilio.com/storage/Images/thumbs/91c70a53-6fd5-4c4e-9f2c-45f78bb1cece.jpg,[1],['ایرانی'],1,0,0,0,0,0,0,0,34.7900772,48.4941254,False,8.100000381469727,2,میدان شریعتی، انتهای خیابان مهدیه,همدان,False,False,emarat_hamedan,False,1.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,28875914-00bd-40ef-b8f8-5ecb5ca18fd1,کتیبه (همدان),https://2.fidilio.com/storage/Images/thumbs/dd7685e1-65f1-4444-a45f-c386a29f8536.jpg,[1],['ایتالیایی'],1,0,0,0,0,0,0,0,34.7826576,48.4845238,False,0.0,3,بلوار ارم، هتل آپارتمان کتیبه,همدان,False,False,katibeh_hamedan,False,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,b64fc0d2-ac9a-47f1-b9f1-10fe1086584e,اسپرلوس,https://2.fidilio.com/storage/Images/thumbs/5befdb09-d4c1-4cc0-9623-ad14acd59f1b.jpg,"[2, 8]","['بستنی فروشی', 'آبمیوه فروشی']",0,1,0,0,0,0,0,1,34.29835,48.83431,False,0.0,1, بلوار پارک,ملایر,False,False,sperlus-malayer,False,,0.0,0.0,,,0.0,,,1.0,1.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,7079326d-8ce4-426e-8c02-18f8bf89f490,سیبیل (ملایر),https://2.fidilio.com/storage/Images/thumbs/9f860e52-0e51-49e2-be82-268cc05a4ac9.jpg,[2],['کافه'],0,1,0,0,0,0,0,0,34.29625,48.8325539,False,0.0,2,خیابان دکتر اقبال، کوچه روستایی,ملایر,False,False,sibil_malayer,False,,1.0,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,acd890db-8e3b-47a3-a388-b9c95c39c074,رضایی (بروجرد),https://2.fidilio.com/storage/Images/thumbs/7d30bfbe-5050-4b05-9ef6-c10256f33ebd.jpg,[1],['کبابی'],1,0,0,0,0,0,0,0,33.90002,48.750885,False,2.400000095367432,2, آیت‌الله کاشانی شمالی,بروجرد,False,False,rezaee_borogerd,False,,,0.0,,,1.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,761d5f0c-d64f-4193-9aa9-6d8a27ad500d,امپراتور,https://2.fidilio.com/storage/Images/thumbs/61447684-b6e3-44bf-9ffd-eea5a7f2439b.jpg,[1],"['فرنگی', 'ایرانی']",1,0,0,0,0,0,0,0,31.3476639,48.72445,False,5.699999809265137,3,بلوار پاسداران ، جنب اداره کل صنعت معدن تجارت ، برج آی تی طبقه هشتم,اهواز,False,False,emperatour-ahvaz,False,1.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,1.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
256,59371942-1afa-4764-8136-4e7fa5126e1c,مهان,https://2.fidilio.com/storage/Images/thumbs/1a26b418-b847-420b-8e86-eab75a4f03db.jpg,[1],['ایتالیایی'],1,0,0,0,0,0,0,0,31.3544483,48.7231979,False,0.0,3,زیتون کارمندی ، خیابان کمیل ، بین کمیل و زمزم ، محل سابق آیرمان ,اهواز,False,False,mehan-ahwaz,False,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,1.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
257,aa8e7221-e856-4906-b830-05d56a099fb9,ماژان (اهواز),https://2.fidilio.com/storage/Images/thumbs/9054d98c-1929-4b51-a020-130eac391c1c.jpg,"[1, 2]","['ایرانی', 'ایتالیایی', 'کافه']",1,1,0,0,0,0,0,0,31.35742,48.7197456,False,6.699999809265137,2,زیتون، کارمندی، خ زیتون، نبش فاضل,اهواز,False,False,mazhan_ahvaz,False,1.0,1.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,1.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
258,8e8ed75b-ea09-4f38-b65a-cb75d7cb23cb,مستر چیز,https://2.fidilio.com/storage/Images/thumbs/f3e03e98-2e80-43c1-af05-972ec40a65c6.jpg,[1],['فست فود'],1,0,0,0,0,0,0,0,31.3576031,48.71946,False,9.100000381469727,2,زیتون کارمندی ، بین فلکه پارک وسنگر ، نبش فاضل,اهواز,False,False,mrcheese-ahvaz,False,0.0,0.0,0.0,,,0.0,,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
259,a209c15f-0396-40b4-87c8-316ca7de2508,فجر (اهواز),https://2.fidilio.com/storage/Images/thumbs/9eab295b-a875-4739-bd3f-c768777b4631.jpg,[1],['ایرانی'],1,0,0,0,0,0,0,0,31.3545437,48.7120171,False,8.100000381469727,2,زیتون، کرمندی، بلوار توحید,اهواز,False,False,fajr_ahvaz,False,1.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
260,ce29e5ef-0315-4884-aa2a-acfdefa8b66b,گارنی,https://2.fidilio.com/storage/Images/thumbs/cb581570-a41b-498f-bbe9-2bae5aee7cee.jpg,[1],"['فست فود', 'ایرانی']",1,0,0,0,0,0,0,0,31.3581028,48.7129021,False,0.0,2,ملیراه ، خیابان شهید بهشتی (مهران) ، پلاک ٣٧  ,اهواز,False,False,garni-ahwaz,False,1.0,0.0,0.0,,,0.0,,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
261,a88b4c42-8dd1-463f-b454-23dca127cb32,بستنی لابریت (اهواز),https://2.fidilio.com/storage/images/thumbs/a88b4c42-8dd1-463f-b454-23dca127cb32_0.jpg,[2],['بستنی فروشی'],0,1,0,0,0,0,0,0,31.3584919,48.7130928,False,7.6,1,اهواز، ملی راه ، خیابان مهران پلاک 64,اهواز,False,False,laberit5,False,0.0,0.0,0.0,,,0.0,,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
262,ba526f14-38e1-4699-ad80-52074037b13c,رویال پارک,https://2.fidilio.com/storage/Images/thumbs/57191d7d-a122-4929-a823-719002520367.jpg,"[1, 2]","['کافی بار', 'پیتزایی', 'ساندویچی', 'برگر', 'کافه']",1,1,0,0,0,0,0,0,31.3478813,48.7053528,False,6.0,2,ساحلى شرقى عامرى ،روبروى خرم كوشك,اهواز,False,False,royalpark,False,0.0,1.0,0.0,,,0.0,,0.0,0.0,0.0,1.0,1.0,,1.0,0.0,,,,,0.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
263,8103c8ad-8cba-4549-9402-8da025d0797a,پاتری,https://2.fidilio.com/storage/images/Thumbs/81e62929-8c4a-4105-bac8-911bb920da21.jpg,[2],['کافه'],0,1,0,0,0,0,0,0,31.3573036,48.7078171,False,8.199999809265137,2,فلکه ملی،راه جنب مجتمع فرهنگی مخابرات,اهواز,False,False,pottery,False,0.0,1.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
264,152306cf-aeb7-425d-9ba7-eb903410d54d,جهان فود,https://2.fidilio.com/storage/Images/thumbs/887bd2ae-38fd-467e-b9ba-5619cd1479be.jpg,[1],['فست فود'],1,0,0,0,0,0,0,0,31.33473,48.6953125,False,0.0,2, خیابان سی متری (سمت عامری) ، نبش خیابان مطهری,اهواز,False,False,jahanfood-ahwaz,False,0.0,0.0,0.0,,,0.0,,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
265,f3eaba40-284c-4a59-b472-ceeb62247c54,بازیل (اهواز),https://2.fidilio.com/storage/Images/thumbs/16e459b9-5067-4f63-b30a-945828a9dfbc.jpg,"[1, 2]","['فرنگی', 'غذای دریایی', 'ایرانی', 'ایتالیایی', 'کافه']",1,1,0,0,0,0,0,0,31.35032,48.699173,False,8.100000381469727,2,ساحلي كيانپارس,اهواز,False,False,basil_ahvaz,False,1.0,1.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,1.0,1.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
266,21e79162-24b1-44df-a2f9-8d8478481aa4,لند (اهواز),https://2.fidilio.com/storage/Images/thumbs/f92a3fb4-3e3f-4d0b-90b5-61dc76e2e9fb.jpg,[2],['کافه'],0,1,0,0,0,0,0,0,31.3481579,48.69448,False,8.199999809265137,2,كيانپارس،انتهاي١٣ شرقي,اهواز,False,False,land_ahvaz,False,0.0,1.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
267,08a1b589-72af-407b-9afe-c717b97ecbf2,هوم برگر,https://2.fidilio.com/storage/Images/thumbs/ba6c6680-82fb-43f1-838f-2d4f5f5495f2.jpg,[1],['برگر'],1,0,0,0,0,0,0,0,31.3507481,48.6952744,False,8.3,2,کیانپارس، انتهای خیابان ۱۷ شرقی,اهواز,False,False,homeburger-ahvaz,False,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,,,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
268,92427f47-b2b1-4d6c-815e-cd518d392a4c,بستنی خاطره کرامت,https://2.fidilio.com/storage/Images/thumbs/6b75299d-e651-4a3e-853a-a11fc5440896.jpg,"[2, 8]",['بستنی فروشی'],0,1,0,0,0,0,0,1,31.3094063,48.6857719,False,0.0,1, خیابان زند، نبش کوچه قدس,اهواز,False,False,khatere-keramat-icecream,False,0.0,0.0,0.0,,,0.0,,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
269,e36daaa0-badf-4f98-ac60-e4320ed45039,آقای سیب‌زمینی,https://2.fidilio.com/storage/Images/thumbs/506e00aa-0b6c-476b-8d44-e66208d38e31.jpg,[1],['فست فود'],1,0,0,0,0,0,0,0,31.3483849,48.69398,False,8.1,2,کیانپارس ،خیابان سیزدهم شرقی,اهواز,False,False,mrpotato,False,0.0,0.0,0.0,,,0.0,,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
270,9514b494-c27c-49ee-867d-774825290575,خانه دسر,https://2.fidilio.com/storage/Images/thumbs/2cce5905-2200-49ef-947c-e9e13e59d532.jpg,[4],"['شیرینی فروشی', 'بوتیک کیک']",0,0,0,1,0,0,0,0,31.3484364,48.6939659,False,8.100000381469727,1,کیانپارس،انتهای خیابان13شرقی,اهواز,False,False,desserthouse-ahwaz,False,0.0,0.0,1.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,,,,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
271,3ef88188-e3cf-4ab9-b700-1fa6ab1aa5bd,دا,https://2.fidilio.com/storage/Images/thumbs/a2207243-a4c2-4312-95d8-dc8518e0cd35.jpg,"[1, 2]","['فرنگی', 'آبمیوه فروشی']",1,1,0,0,0,0,0,0,31.3484077,48.693615,False,7.0,3,کیانپارس ،خیابان سیزدهم شرقی,اهواز,False,False,da-ahvaz,False,0.0,0.0,0.0,,,0.0,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,,,,,0.0,1.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
272,c84cff64-9d42-4296-83f0-876207af3de4,پازل,https://2.fidilio.com/storage/Images/thumbs/e986dd2e-4794-485b-b212-94b3c37edcc1.jpg,[2],['کافه'],0,1,0,0,0,0,0,0,31.34361,48.69112,False,7.8,1,کیانپارس،  انتهای خیابان 6 شرقی,اهواز,False,False,puzzle-ahvaz,False,0.0,1.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
273,edbae5b7-38c2-41d4-8c63-0af21b40d835,سینما,https://2.fidilio.com/storage/Images/thumbs/5a4c7430-a27d-43c0-8551-be408ffc138f.jpg,[2],['کافه'],0,1,0,0,0,0,0,0,31.3528671,48.6899567,False,8.1,2,کیانپارس ، 17 شرقی ، بعد از ورودی بیمارستان آریا ، جنب سوپر مارکت ایران,اهواز,False,False,cinema-ahvaz,False,0.0,1.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
274,9bee2102-99c0-41a0-932e-940757f93677,رینو,https://2.fidilio.com/storage/Images/thumbs/d6089d11-4fc7-43bd-944d-426677618cb3.jpg,[2],['کافه'],0,1,0,0,0,0,0,0,31.345335,48.6875877,False,7.300000190734863,2,کیانپارس ، خیابان ۷ شرقی، پلاک ۳۸,اهواز,False,False,rhino-ahvaz,False,0.0,1.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
275,d6a44700-5683-4ad5-bc93-2dcd9bd55312,لپان,https://2.fidilio.com/storage/Images/thumbs/c5392338-4875-4847-9886-2d965f40ba80.jpg,[1],['فرنگی'],1,0,0,0,0,0,0,0,31.3139572,48.6795731,False,0.0,2,خیابان زند، خیابان عظیم، بین موسوی و کتانباف  ,اهواز,False,False,lepan_ahvaz,False,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,1.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
276,63065f7c-bc05-4ba6-b8a5-db6048fe22d4,کوچه,https://2.fidilio.com/storage/Images/thumbs/301e8781-4056-47d3-a3f5-d9f6682332d8.jpg,[2],['کافه'],0,1,0,0,0,0,0,0,31.34879,48.6866837,False,7.8,2,کیانپارس ، نبش خیابان 11 شرقی ،  طبقه فوقانی رستوران سنتی هزار دستان,اهواز,False,False,kooche-ahvaz,False,0.0,1.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
